"gene_id","gene_name","gene_type","Individuals","Tissue","Residual","n.isoforms"
"ENSG00000178718.5","RPP25","protein_coding",0.059252483,0.5830482,0.357699317,2
"ENSG00000178719.11","GRINA","protein_coding",0.105056331,0.169307371,0.725636298,11
"ENSG00000178726.5","THBD","protein_coding",0.06602057,0.227240748,0.706738682,2
"ENSG00000178741.7","COX5A","protein_coding",0.118561404,0.101207729,0.780230866,6
"ENSG00000178761.10","FAM219B","protein_coding",0.099915285,0.091260462,0.808824253,20
"ENSG00000178764.6","ZHX2","protein_coding",0.119800307,0.145346685,0.734853008,2
"ENSG00000178802.12","MPI","protein_coding",0.108352325,0.075314415,0.816333259,24
"ENSG00000178860.8","MSC","protein_coding",0.090503991,0.115682901,0.793813108,3
"ENSG00000178878.7","APOLD1","protein_coding",0.082020849,0.210024289,0.707954862,2
"ENSG00000178896.6","EXOSC4","protein_coding",0.086110593,0.115911325,0.797978083,3
"ENSG00000178904.9","DPY19L3","protein_coding",0.087767469,0.03944168,0.872790851,4
"ENSG00000178921.8","PFAS","protein_coding",0.116016344,0.113965622,0.770018035,3
"ENSG00000178922.11","HYI","protein_coding",0.099498917,0.100969369,0.799531714,13
"ENSG00000178927.10","C17orf62","protein_coding",0.093904019,0.125762786,0.780333194,6
"ENSG00000178950.11","GAK","protein_coding",0.091838775,0.119912522,0.788248703,22
"ENSG00000178952.4","TUFM","protein_coding",0.099683962,0.109864416,0.790451622,4
"ENSG00000178966.11","RMI1","protein_coding",0.097810567,0.156704254,0.745485179,2
"ENSG00000178971.8","CTC1","protein_coding",0.114580312,0.126649752,0.758769936,2
"ENSG00000178974.4","FBXO34","protein_coding",0.096625254,0.172709051,0.730665694,7
"ENSG00000178982.4","EIF3K","protein_coding",0.132994518,0.140531935,0.726473547,3
"ENSG00000178988.10","MRFAP1L1","protein_coding",0.081386772,0.310109101,0.608504128,2
"ENSG00000178996.8","SNX18","protein_coding",0.07772458,0.093996423,0.828278997,3
"ENSG00000179010.10","MRFAP1","protein_coding",0.069641513,0.277379934,0.652978553,4
"ENSG00000179021.4","C3orf38","protein_coding",0.109410018,0.058985118,0.831604864,3
"ENSG00000179029.9","TMEM107","protein_coding",0.094658139,0.081072095,0.824269766,10
"ENSG00000179051.9","RCC2","protein_coding",0.088090845,0.159455211,0.752453944,3
"ENSG00000179085.7","DPM3","protein_coding",0.090953401,0.168755076,0.740291523,3
"ENSG00000179091.4","CYC1","protein_coding",0.116503465,0.08710538,0.796391155,4
"ENSG00000179094.8","PER1","protein_coding",0.113032643,0.155441934,0.731525423,2
"ENSG00000179104.3","TMTC2","protein_coding",0.078990323,0.232653503,0.688356173,5
"ENSG00000179115.5","FARSA","protein_coding",0.066004487,0.143090326,0.790905187,2
"ENSG00000179119.9","SPTY2D1","protein_coding",0.105437332,0.095505126,0.799057541,4
"ENSG00000179134.8","SAMD4B","protein_coding",0.089461395,0.075699826,0.834838779,2
"ENSG00000179151.7","EDC3","protein_coding",0.124724382,0.079985369,0.795290249,18
"ENSG00000179152.14","C3orf23","protein_coding",0.104553607,0.103813307,0.791633086,12
"ENSG00000179163.10","FUCA1","protein_coding",0.073031346,0.137848799,0.789119855,2
"ENSG00000179195.9","ZNF664","protein_coding",0.091315111,0.10539174,0.803293149,15
"ENSG00000179218.6","CALR","protein_coding",0.10358937,0.103073989,0.793336641,2
"ENSG00000179222.11","MAGED1","protein_coding",0.08211188,0.105600053,0.812288067,12
"ENSG00000179241.7","LDLRAD3","protein_coding",0.09488358,0.078169032,0.826947388,7
"ENSG00000179262.3","RAD23A","protein_coding",0.200704914,0.087400834,0.711894252,2
"ENSG00000179295.10","PTPN11","protein_coding",0.092940979,0.0582668,0.848792221,5
"ENSG00000179304.12","FAM156B","protein_coding",0.091179911,0.140410845,0.768409244,8
"ENSG00000179314.9","WSCD1","protein_coding",0.090851655,0.123435477,0.785712868,13
"ENSG00000179335.14","CLK3","protein_coding",0.090289985,0.083252648,0.826457367,29
"ENSG00000179344.11","HLA-DQB1","protein_coding",0.15689179,0.112328603,0.730779607,10
"ENSG00000179348.7","GATA2","protein_coding",0.081095589,0.113184789,0.805719622,6
"ENSG00000179361.12","ARID3B","protein_coding",0.088668301,0.082983771,0.828347928,7
"ENSG00000179364.9","PACS2","protein_coding",0.102230616,0.159276475,0.738492909,15
"ENSG00000179387.4","ELMOD2","protein_coding",0.083271943,0.074723845,0.842004212,8
"ENSG00000179409.6","GEMIN4","protein_coding",0.083525647,0.21487895,0.701595403,7
"ENSG00000179454.7","KLHL28","protein_coding",0.097876397,0.103204357,0.798919245,6
"ENSG00000179456.8","ZNF238","protein_coding",0.088621952,0.125149358,0.78622869,2
"ENSG00000179476.3","C14orf28","protein_coding",0.106592945,0.13665518,0.756751875,4
"ENSG00000179526.12","SHARPIN","protein_coding",0.118503681,0.085427943,0.796068376,10
"ENSG00000179528.10","LBX2","protein_coding",0.100446595,0.092742178,0.806811227,4
"ENSG00000179532.7","DNHD1","protein_coding",0.091981106,0.089051129,0.818967765,23
"ENSG00000179562.2","GCC1","protein_coding",0.128856959,0.160221867,0.710921174,3
"ENSG00000179583.12","CIITA","protein_coding",0.089334319,0.122520982,0.7881447,12
"ENSG00000179588.3","ZFPM1","protein_coding",0.087781502,0.163450658,0.748767841,5
"ENSG00000179598.4","PLD6","protein_coding",0.142185069,0.080206891,0.77760804,2
"ENSG00000179604.7","CDC42EP4","protein_coding",0.081118509,0.264363867,0.654517624,2
"ENSG00000179627.9","ZBTB42","protein_coding",0.142047261,0.089277549,0.76867519,2
"ENSG00000179630.5","LACC1","protein_coding",0.127174725,0.044092835,0.828732439,3
"ENSG00000179632.5","MAF1","protein_coding",0.137108191,0.112515222,0.750376587,6
"ENSG00000179698.9","KIAA1875","protein_coding",0.103667191,0.07525298,0.82107983,6
"ENSG00000179715.8","FAM113B","protein_coding",0.085532238,0.045315873,0.86915189,6
"ENSG00000179776.12","CDH5","protein_coding",0.097083518,0.293773196,0.609143285,9
"ENSG00000179820.10","MYADM","protein_coding",0.085841772,0.233061896,0.681096332,10
"ENSG00000179832.12","HEATR7A","protein_coding",0.129708808,0.113313085,0.756978107,14
"ENSG00000179833.3","SERTAD2","protein_coding",0.090310743,0.117767636,0.791921621,2
"ENSG00000179837.5","RBM15B","protein_coding",0.109232459,0.108152901,0.782614639,4
"ENSG00000179886.4","TIGD5","protein_coding",0.09762533,0.023746702,0.878627968,2
"ENSG00000179889.14","PDXDC1","protein_coding",0.093972904,0.089859346,0.816167749,18
"ENSG00000179912.14","R3HDM2","protein_coding",0.096252636,0.102603427,0.801143937,16
"ENSG00000179918.14","SEPHS2","protein_coding",0.095280113,0.095278234,0.809441653,4
"ENSG00000179933.4","C14orf119","protein_coding",0.141299859,0.258877036,0.599823104,2
"ENSG00000179950.9","PUF60","protein_coding",0.080983269,0.117038977,0.801977754,22
"ENSG00000179958.4","DCTPP1","protein_coding",0.109810995,0.095882782,0.794306223,5
"ENSG00000179979.6","CRIPAK","protein_coding",0.175193496,0.134601952,0.690204552,2
"ENSG00000179981.8","TSHZ1","protein_coding",0.092651161,0.036183764,0.871165075,3
"ENSG00000180008.8","SOCS4","protein_coding",0.105543432,0.066809534,0.827647034,4
"ENSG00000180011.5","ZADH2","protein_coding",0.110895417,0.239021802,0.650082781,2
"ENSG00000180035.6","ZNF48","protein_coding",0.082902768,0.084692281,0.832404951,4
"ENSG00000180096.7","1-Sep","protein_coding",0.105555658,0.154765213,0.739679129,11
"ENSG00000180098.5","TRNAU1AP","protein_coding",0.093063264,0.079182798,0.827753938,10
"ENSG00000180104.9","EXOC3","protein_coding",0.090642208,0.181943243,0.727414549,11
"ENSG00000180155.14","LYNX1","protein_coding",0.061125214,0.404020034,0.534854752,10
"ENSG00000180182.5","MED14","protein_coding",0.110427285,0.164998595,0.72457412,9
"ENSG00000180185.7","FAHD1","protein_coding",0.098278372,0.259261533,0.642460094,3
"ENSG00000180198.9","RCC1","protein_coding",0.08944698,0.057589985,0.852963035,12
"ENSG00000180228.8","PRKRA","protein_coding",0.086938838,0.15622539,0.756835772,13
"ENSG00000180233.8","ZNRF2","protein_coding",0.146282875,0.039574994,0.814142131,5
"ENSG00000180257.8","ZNF816","protein_coding",0.10644232,0.070112241,0.823445439,10
"ENSG00000180263.9","FGD6","protein_coding",0.094944224,0.211430197,0.693625579,7
"ENSG00000180329.8","CCDC43","protein_coding",0.069006062,0.086442284,0.844551655,2
"ENSG00000180353.6","HCLS1","protein_coding",0.092044408,0.075249658,0.832705934,12
"ENSG00000180354.11","C7orf41","protein_coding",0.078771611,0.312577994,0.608650395,6
"ENSG00000180357.4","ZNF609","protein_coding",0.09542219,0.07399231,0.8305855,3
"ENSG00000180370.5","PAK2","protein_coding",0.096834914,0.174875027,0.728290058,4
"ENSG00000180376.12","CCDC66","protein_coding",0.109750609,0.087480617,0.802768773,24
"ENSG00000180398.7","MCFD2","protein_coding",0.102447208,0.166821417,0.730731375,17
"ENSG00000180423.4","HARBI1","protein_coding",0.102139788,0.100037515,0.797822697,3
"ENSG00000180425.6","C11orf71","protein_coding",0.14206202,0.318478801,0.539459179,2
"ENSG00000180448.4","HMHA1","protein_coding",0.068944685,0.136238752,0.794816564,6
"ENSG00000180488.8","FAM73A","protein_coding",0.104938434,0.063652083,0.831409483,4
"ENSG00000180530.5","NRIP1","protein_coding",0.142993492,0.046375997,0.810630511,4
"ENSG00000180573.7","HIST1H2AC","protein_coding",0.138197584,0.166863027,0.69493939,2
"ENSG00000180574.3","EIF2S3L","protein_coding",0.083947631,0.032161644,0.883890725,2
"ENSG00000180596.6","HIST1H2BC","protein_coding",0.088665202,0.084939352,0.826395446,2
"ENSG00000180628.10","PCGF5","protein_coding",0.045879854,0.536710945,0.417409201,5
"ENSG00000180667.6","YOD1","protein_coding",0.101312795,0.070701382,0.827985823,3
"ENSG00000180694.9","TMEM64","protein_coding",0.085893341,0.117467856,0.796638803,7
"ENSG00000180758.9","GPR157","protein_coding",0.100012828,0.153167717,0.746819455,5
"ENSG00000180773.10","SLC36A4","protein_coding",0.109219525,0.114179746,0.776600729,7
"ENSG00000180776.11","ZDHHC20","protein_coding",0.095758099,0.078239871,0.82600203,10
"ENSG00000180815.10","MAP3K15","protein_coding",0.103897869,0.086400692,0.80970144,5
"ENSG00000180817.6","PPA1","protein_coding",0.126391521,0.084121879,0.7894866,4
"ENSG00000180822.7","PSMG4","protein_coding",0.085586541,0.248451671,0.665961788,10
"ENSG00000180834.3","MAP6D1","protein_coding",0.07883302,0.121955699,0.799211281,4
"ENSG00000180855.10","ZNF443","protein_coding",0.121186617,0.061913407,0.816899976,3
"ENSG00000180871.3","CXCR2","protein_coding",0.110195771,0.065530388,0.824273841,7
"ENSG00000180879.8","SSR4","protein_coding",0.122574799,0.078054177,0.799371024,13
"ENSG00000180884.7","ZNF792","protein_coding",0.067902281,0.178391662,0.753706057,2
"ENSG00000180891.7","CUEDC1","protein_coding",0.064606249,0.353001991,0.58239176,2
"ENSG00000180900.11","SCRIB","protein_coding",0.084112181,0.232230234,0.683657585,9
"ENSG00000180901.5","KCTD2","protein_coding",0.111737905,0.055370077,0.832892018,2
"ENSG00000180902.11","D2HGDH","protein_coding",0.094135053,0.089783678,0.816081269,21
"ENSG00000180917.12","FTSJD1","protein_coding",0.1122789,0.091147677,0.796573422,8
"ENSG00000180953.7","ST20","protein_coding",0.120818354,0.108019538,0.771162108,3
"ENSG00000180957.12","PITPNB","protein_coding",0.100978737,0.106608447,0.792412816,12
"ENSG00000180964.12","TCEAL8","protein_coding",0.113526201,0.072845112,0.813628687,3
"ENSG00000180979.5","LRRC57","protein_coding",0.099283199,0.089283214,0.811433587,6
"ENSG00000181004.5","BBS12","protein_coding",0.116403476,0.100028028,0.783568495,3
"ENSG00000181007.6","ZFP82","protein_coding",0.073254571,0.146676865,0.780068565,3
"ENSG00000181016.4","C7orf53","protein_coding",0.094184488,0.089659893,0.816155618,6
"ENSG00000181019.8","NQO1","protein_coding",0.100805222,0.09690611,0.802288668,7
"ENSG00000181026.12","AEN","protein_coding",0.099331292,0.072550204,0.828118504,8
"ENSG00000181027.5","FKRP","protein_coding",0.09095882,0.089158279,0.819882901,2
"ENSG00000181029.6","TRAPPC5","protein_coding",0.095182533,0.082207558,0.822609909,2
"ENSG00000181038.7","METTL23","protein_coding",0.092874833,0.174960103,0.732165065,2
"ENSG00000181045.10","SLC26A11","protein_coding",0.086333948,0.106173935,0.807492117,17
"ENSG00000181061.9","HIGD1A","protein_coding",0.135539696,0.134943514,0.729516789,6
"ENSG00000181090.12","EHMT1","protein_coding",0.078822254,0.10843663,0.812741116,20
"ENSG00000181104.6","F2R","protein_coding",0.096917359,0.155925211,0.74715743,2
"ENSG00000181135.11","ZNF707","protein_coding",0.094850148,0.090946568,0.814203284,30
"ENSG00000181163.9","NPM1","protein_coding",0.143518167,0.140841706,0.715640127,12
"ENSG00000181191.9","PJA1","protein_coding",0.099520724,0.089333363,0.811145913,7
"ENSG00000181192.7","DHTKD1","protein_coding",0.090216095,0.09826638,0.811517525,6
"ENSG00000181220.10","ZNF746","protein_coding",0.110800529,0.0817037,0.807495771,4
"ENSG00000181222.10","POLR2A","protein_coding",0.101517991,0.132384091,0.766097918,9
"ENSG00000181284.2","TMEM102","protein_coding",0.152872241,0.102221186,0.744906573,2
"ENSG00000181315.6","ZNF322","protein_coding",0.103720937,0.094517638,0.801761425,5
"ENSG00000181350.7","FAM211A","protein_coding",0.07290439,0.096092914,0.831002696,3
"ENSG00000181381.9","DDX60L","protein_coding",0.115389332,0.078760478,0.80585019,16
"ENSG00000181396.7","C17orf101","protein_coding",0.096781704,0.218676751,0.684541545,2
"ENSG00000181409.7","AATK","protein_coding",0.088080521,0.196940936,0.714978543,10
"ENSG00000181444.8","ZNF467","protein_coding",0.097360733,0.107557248,0.795082019,2
"ENSG00000181481.7","RNF135","protein_coding",0.094254879,0.131968711,0.77377641,6
"ENSG00000181513.9","ACBD4","protein_coding",0.111687355,0.14113689,0.747175755,4
"ENSG00000181523.7","SGSH","protein_coding",0.093723518,0.09540269,0.810873792,19
"ENSG00000181555.14","SETD2","protein_coding",0.105502975,0.068887451,0.825609575,10
"ENSG00000181625.12","SLX1B","protein_coding",0.107596328,0.074305311,0.818098361,6
"ENSG00000181638.12","ZFP41","protein_coding",0.110337529,0.123512199,0.766150272,6
"ENSG00000181666.11","HKR1","protein_coding",0.084946315,0.129847423,0.785206262,6
"ENSG00000181704.7","YIPF6","protein_coding",0.097625129,0.088060196,0.814314675,7
"ENSG00000181744.4","C3orf58","protein_coding",0.096915119,0.105459556,0.797625324,7
"ENSG00000181751.5","C5orf30","protein_coding",0.06708427,0.301322534,0.631593196,3
"ENSG00000181754.6","AMIGO1","protein_coding",0.115215633,0.053997845,0.830786522,2
"ENSG00000181788.3","SIAH2","protein_coding",0.109778179,0.044937504,0.845284317,3
"ENSG00000181789.10","COPG1","protein_coding",0.101510878,0.093655753,0.804833369,10
"ENSG00000181790.6","BAI1","protein_coding",0.082464093,0.250094831,0.667441076,5
"ENSG00000181804.9","SLC9A9","protein_coding",0.113041907,0.095508186,0.791449907,6
"ENSG00000181817.5","LSM10","protein_coding",0.094036468,0.114686449,0.791277084,3
"ENSG00000181826.5","RELL1","protein_coding",0.068045974,0.140445647,0.791508379,3
"ENSG00000181827.10","RFX7","protein_coding",0.105825879,0.078082779,0.816091341,6
"ENSG00000181830.5","SLC35C1","protein_coding",0.090807615,0.11695038,0.792242006,7
"ENSG00000181852.11","RNF41","protein_coding",0.094630661,0.156065295,0.749304044,13
"ENSG00000181856.10","SLC2A4","protein_coding",0.082735613,0.172719693,0.744544694,5
"ENSG00000181873.8","IBA57","protein_coding",0.106319945,0.184054814,0.709625242,3
"ENSG00000181885.12","CLDN7","protein_coding",0.102528635,0.081163231,0.816308134,8
"ENSG00000181894.9","ZNF329","protein_coding",0.079019287,0.074192883,0.84678783,2
"ENSG00000181896.6","ZNF101","protein_coding",0.100614003,0.054677386,0.844708611,5
"ENSG00000181904.8","C5orf24","protein_coding",0.121310073,0.162541788,0.716148139,6
"ENSG00000181924.6","CHCHD8","protein_coding",0.089821438,0.129998445,0.780180117,6
"ENSG00000181929.6","PRKAG1","protein_coding",0.098705232,0.109754996,0.791539772,22
"ENSG00000181938.9","GINS3","protein_coding",0.0968801,0.115769543,0.787350357,10
"ENSG00000181982.11","CCDC149","protein_coding",0.098179545,0.097653072,0.804167383,10
"ENSG00000181991.11","MRPS11","protein_coding",0.098408515,0.101730844,0.799860641,11
"ENSG00000182004.8","SNRPE","protein_coding",0.116459255,0.161469183,0.722071562,6
"ENSG00000182022.12","CHST15","protein_coding",0.098243279,0.086933507,0.814823215,7
"ENSG00000182054.5","IDH2","protein_coding",0.118728088,0.115899994,0.765371918,5
"ENSG00000182087.6","C19orf6","protein_coding",0.106666203,0.212555537,0.680778259,2
"ENSG00000182093.8","WRB","protein_coding",0.097598225,0.118721371,0.783680404,17
"ENSG00000182095.9","TNRC18","protein_coding",0.096761653,0.119487373,0.783750974,13
"ENSG00000182108.5","DEXI","protein_coding",0.110665063,0.237019833,0.652315104,3
"ENSG00000182117.4","NOP10","protein_coding",0.177435961,0.036261159,0.78630288,2
"ENSG00000182118.5","FAM89A","protein_coding",0.137063737,0.108753348,0.754182915,3
"ENSG00000182134.11","TDRKH","protein_coding",0.099122434,0.060956134,0.839921432,15
"ENSG00000182149.13","IST1","protein_coding",0.1136916,0.093960192,0.792348207,25
"ENSG00000182150.9","C9orf102","protein_coding",0.096044982,0.133992443,0.769962576,11
"ENSG00000182158.9","CREB3L2","protein_coding",0.106932908,0.115246513,0.777820579,8
"ENSG00000182173.7","TSEN54","protein_coding",0.088319978,0.115902385,0.795777637,3
"ENSG00000182175.9","RGMA","protein_coding",0.094141203,0.182293724,0.723565073,14
"ENSG00000182179.6","UBA7","protein_coding",0.110375782,0.101463885,0.788160333,11
"ENSG00000182180.9","MRPS16","protein_coding",0.09639815,0.105093113,0.798508738,6
"ENSG00000182185.12","RAD51B","protein_coding",0.100280472,0.076306558,0.82341297,26
"ENSG00000182195.6","LDOC1","protein_coding",0.070045415,0.142008615,0.78794597,2
"ENSG00000182196.8","ARL6IP4","protein_coding",0.100820347,0.118459872,0.780719781,21
"ENSG00000182197.6","EXT1","protein_coding",0.088136826,0.261541178,0.650321996,3
"ENSG00000182199.6","SHMT2","protein_coding",0.103037895,0.086938588,0.810023517,36
"ENSG00000182208.8","MOB2","protein_coding",0.119543742,0.232393159,0.648063099,6
"ENSG00000182217.6","HIST2H4B","protein_coding",0.098175512,0.091232339,0.810592149,3
"ENSG00000182220.8","ATP6AP2","protein_coding",0.109686205,0.102525321,0.787788474,11
"ENSG00000182224.6","CYB5D1","protein_coding",0.102841163,0.116036758,0.781122078,7
"ENSG00000182240.9","BACE2","protein_coding",0.100568948,0.128804971,0.77062608,11
"ENSG00000182247.5","UBE2E2","protein_coding",0.099646323,0.106117957,0.794235721,5
"ENSG00000182253.10","SYNM","protein_coding",0.079894458,0.172811388,0.747294154,6
"ENSG00000182287.8","AP1S2","protein_coding",0.070222624,0.371283507,0.558493868,8
"ENSG00000182307.8","C8orf33","protein_coding",0.109475705,0.069628962,0.820895333,5
"ENSG00000182319.5","PRAGMIN","protein_coding",0.053836558,0.088445603,0.857717839,2
